nls_iters,Re,ej_ref_l2,time_fe_spaces,ndofs,ls_iters,eu_ref_h1,time_post_process,nsums,title,nc,ncells,np,Ha,time_pre_process,kmap,ndofs_u,ej_l2,ndofs_φ,eu_h1,uh_h1,uh_l2,ndofs_p,eu_ref_l2,jh_l2,ndofs_j,eu_l2,backend,time_solve,path
1,1.0,1.4982451110227754e-5,0.6122791260000002,5690322,1,1.677267821219942e-5,1320.166338595,500,ha00050cx178px02ns500ps01km1,178,95052,2,50.0,0.289822392,1,2268450,1.4982432107660546e-5,760416,1.7173912282962677e-5,0.009604428578450895,0.0011224029824171806,380208,2.8338577119182552e-8,0.019652403397015857,2281248,2.824628200984914e-8,mpi,967.654591653,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx178px02ns500ps01km1_r1.bson
1,1.0,4.587450640416071e-5,0.08328028900000017,1792818,1,5.024455834462525e-5,454.12362836200003,500,ha00050cx100px02ns500ps01km1,100,30000,2,50.0,0.8632660520000001,1,712818,4.5874456969804385e-5,240000,5.134809717669066e-5,0.00960440506309027,0.0011224042472310286,120000,1.5319899747444823e-7,0.019652405024846095,720000,1.5321323585924083e-7,mpi,318.27492274,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx100px02ns500ps01km1_r1.bson
1,1.0,3.00673651408104e-6,1.440560077999999,28771218,1,3.6238704209190117e-6,7277.411094391001,500,ha00050cx400px02ns500ps01km1,400,480000,2,50.0,1.448720683,1,11491218,3.0067495239354027e-6,3840000,5.334348534310597e-6,0.00960443122343,0.0011224028451781278,1920000,2.574487706773099e-9,0.019652403229356324,11520000,3.2813546272661976e-9,mpi,7264.560241014,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx400px02ns500ps01km1_r1.bson
1,1.0,0.00032502658303610335,0.006779517999999984,182034,1,0.00037777287713513505,44.056223708,500,ha00050cx032px02ns500ps01km1,32,3072,2,50.0,0.158316177,1,71442,0.0003250265837094848,24576,0.00037765241575761076,0.009602110596766479,0.0011225161478218043,12288,3.3924314128339848e-6,0.019652598457314107,73728,3.3918624471858766e-6,mpi,36.446613407,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx032px02ns500ps01km1_r1.bson
1,1.0,0.0001327415325564132,0.012911528000000061,560466,1,0.00014780022941325889,131.77339227299998,500,ha00050cx056px02ns500ps01km1,56,9408,2,50.0,0.17020672600000006,1,221778,0.000132741531227359,75264,0.00014755573266514218,0.009604176121418421,0.0011224164269683127,37632,7.836155819008528e-7,0.01965242258571637,225792,7.838681529470704e-7,mpi,91.632149888,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx056px02ns500ps01km1_r1.bson
1,1.0,0.0011055397108926512,0.0012059209999999432,17298,1,0.002148559357584549,5.8365768079999985,500,ha00050cx010px02ns500ps01km1,10,300,2,50.0,0.28452924,1,6498,0.0011055397108926523,2400,0.0021489743289400043,0.009386206346670825,0.001125968494949451,1200,6.273968018318573e-5,0.019669872964491745,7200,6.274034420523594e-5,mpi,14.204352237999998,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx010px02ns500ps01km1_r1.bson
1,1.0,0.0006661061529199473,0.0024685730000000294,57042,1,0.0008921781423639025,15.103037110999999,500,ha00050cx018px02ns500ps01km1,18,972,2,50.0,0.25575279900000003,1,22050,0.0006661061529286713,7776,0.0008916378834878792,0.009581884653926384,0.0011232728005488165,3888,1.4099960483024818e-5,0.019654422812794527,23328,1.4099417236975484e-5,mpi,19.31350269,/home/552/jp3650/GridapMHD.jl/analysis/data_eaab9d1/hconv_ha00050ns500/ha00050cx018px02ns500ps01km1_r1.bson
