nls_iters,Re,ej_ref_l2,time_fe_spaces,ndofs,ls_iters,eu_ref_h1,time_post_process,nsums,title,nc,ncells,time_jacobian,np,Ha,time_pre_process,kmap,ndofs_u,ej_l2,ndofs_φ,eu_h1,uh_h1,uh_l2,time_residual,ndofs_p,eu_ref_l2,jh_l2,ndofs_j,eu_l2,backend,time_solve,path
1,1.0,1.1908164250801323e-5,0.32751347899966277,7185618,1,1.365446536629319e-5,718.5657653540002,200,ha00050cx200px02ns200ps01km1,200,120000,465.7771770039999,2,50.0,0.18195616100001644,1,2865618,1.1909004341380358e-5,960000,2.1992355126477777e-5,0.009604429587901187,0.0011224029293480649,7.477370753000059,480000,2.065161609910436e-8,0.019652403331608472,2880000,2.6815423616265142e-8,mpi,1401.3183517389998,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px02ns200ps01km1_r1.bson
1,1.0,1.1908164250669704e-5,0.22698614399996586,7185618,1,1.3654465366513047e-5,343.1792251350007,200,ha00050cx200px03ns200ps01km1,200,120000,371.83191842700035,3,50.0,0.117254709000008,1,2865618,1.1909004341248764e-5,960000,2.1992355125958156e-5,0.009604429587912957,0.0011224029293494754,4.49333254999965,480000,2.0651616093885498e-8,0.019652403331617028,2880000,2.6815423616685548e-8,mpi,1200.7865604420003,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px03ns200ps01km1_r1.bson
1,1.0,1.1908164250792402e-5,0.12085331499997665,7185618,1,1.3654465366507833e-5,199.7259925090002,200,ha00050cx200px04ns200ps01km1,200,120000,189.3879039759995,4,50.0,0.08893598899999233,1,2865618,1.1909004341371511e-5,960000,2.1992355126068183e-5,0.009604429587905841,0.0011224029293482797,2.486635614000079,480000,2.065161609770804e-8,0.019652403331614537,2880000,2.681542361842318e-8,mpi,858.342210793,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px04ns200ps01km1_r1.bson
1,1.0,1.1908164250786822e-5,0.04983713199999329,7185618,1,1.3654465366419431e-5,89.93240833100003,200,ha00050cx200px06ns200ps01km1,200,120000,114.3813554379999,6,50.0,0.024541940000290197,1,2865618,1.1909004341365892e-5,960000,2.1992355125289732e-5,0.009604429587916389,0.0011224029293494908,1.5201861460000146,480000,2.0651616095629773e-8,0.019652403331616032,2880000,2.681542361690317e-8,mpi,533.3145321030001,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px06ns200ps01km1_r1.bson
1,1.0,1.1908164250789687e-5,0.029790555999966273,7185618,1,1.3654465366538421e-5,50.12422302499999,200,ha00050cx200px08ns200ps01km1,200,120000,65.44678317800003,8,50.0,0.016298747000064395,1,2865618,1.1909004341368826e-5,960000,2.199235512556346e-5,0.009604429587913797,0.0011224029293494821,0.9199967259996811,480000,2.0651615969754523e-8,0.019652403331612653,2880000,2.6815423612426412e-8,mpi,432.10517735400003,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px08ns200ps01km1_r1.bson
1,1.0,1.1908164250680509e-5,0.012591846000001183,7185618,1,1.3654465365559051e-5,21.687464055999953,200,ha00050cx200px12ns200ps01km1,200,120000,26.97345451199999,12,50.0,0.008978734000038457,1,2865618,1.1909004341259744e-5,960000,2.1992355124248088e-5,0.00960442958785574,0.0011224029293440884,0.5089004580001983,480000,2.0651616052077728e-8,0.01965240333152322,2880000,2.6815423572373512e-8,mpi,302.150654927,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px12ns200ps01km1_r1.bson
1,1.0,1.1908164250805111e-5,0.005690375999961361,7185618,1,1.3654465366726012e-5,12.779540591,200,ha00050cx200px16ns200ps01km1,200,120000,16.323988992999944,16,50.0,0.005921866999983649,1,2865618,1.1909004341384263e-5,960000,2.1992355126717105e-5,0.009604429587925541,0.0011224029293500969,0.4354658950001067,480000,2.065161610024558e-8,0.01965240333163608,2880000,2.6815423622061997e-8,mpi,266.6452052540001,/home/552/jp3650/GridapMHD.jl/analysis/data/ha00050cx200px16ns200ps01km1_r1.bson
